id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
694345818722283109,Home in Pawtucket · ★4.97 · 1 bedroom · 1 bed · 2 shared baths,265021925,Poli,Providence,Pawtucket,41.88749,-71.36133,Private room,50,2,29,2023-12-17,1.74,9,333,21,RE.03033-STR
694379564250099047,Home in Providence · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,349822769,Patrick,Providence,Providence,41.83619,-71.40015,Private room,60,2,40,2023-11-22,2.45,1,363,27,
694841498790036775,Home in Westerly · ★5.0 · 3 bedrooms · 6 beds · 1.5 baths,475305652,Kathryn,Washington,Westerly,41.36761,-71.82682,Entire home/apt,373,2,7,2023-09-11,0.43,1,191,4,
695026280343200218,Home in North Kingstown · 3 bedrooms · 4 beds · 2 baths,440622747,Christina,Washington,North Kingstown,41.55591,-71.43402,Entire home/apt,421,5,2,2023-08-01,0.34,1,365,2,
695600011683999643,Rental unit in Woonsocket · 1 bedroom · 1 bed · 1 bath,203078626,Kety,Providence,Woonsocket,42.00774879999999,-71.49475029999999,Entire home/apt,65,2,0,,,3,350,0,RE.03402-STR
696103738799760889,Home in Middletown · 4 bedrooms · 5 beds · 4.5 baths,34267384,Anna,Newport,Middletown,41.48734,-71.28081,Entire home/apt,1800,7,0,,,1,79,0,
696411222330620427,Home in Providence · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,60357034,Johanna,Providence,Providence,41.83188,-71.44674,Private room,61,1,6,2023-12-12,0.41,10,363,3,
696574568708239115,Rental unit in Providence · ★5.0 · 2 bedrooms · 3 beds · 1 bath,13711669,Joseph,Providence,Providence,41.81169,-71.4271,Entire home/apt,104,2,33,2023-10-09,2.02,6,53,17,
696582044160913090,Home in Cranston · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,23542105,Ha,Providence,Cranston,41.78641,-71.44654,Entire home/apt,363,2,3,2023-07-17,0.50,4,353,3,RE.02469-STR
697253148777782258,Vacation home in Narragansett · ★4.32 · 4 bedrooms · 5 beds · 2 baths,14472433,Daniel,Washington,Narragansett,41.3745149,-71.49491700000002,Entire home/apt,370,2,22,2023-08-27,1.44,1,190,14,RE.01215-STR
698532543812727281,Bed and breakfast in South Kingstown · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,19930357,Rebecca,Washington,South Kingstown,41.38172256905358,-71.60628028213978,Private room,150,1,13,2023-10-02,0.79,1,0,7,
699501686015881560,Rental unit in Providence · ★4.39 · 4 bedrooms · 5 beds · 2 baths,152226540,Cherlene,Providence,Providence,41.8484,-71.41445,Entire home/apt,195,2,33,2023-12-10,2.08,2,356,23,
699996246145323896,Home in Bristol · ★5.0 · 2 bedrooms · 3 beds · 1 bath,314705784,Joanne,Bristol,Bristol,41.6636501,-71.2720272,Entire home/apt,450,3,3,2022-10-17,0.18,1,356,0,
700517135107985803,Home in Middletown · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,5444419,Elizabeth,Newport,Middletown,41.51284,-71.30085,Private room,180,1,30,2023-10-08,1.84,3,180,23,
700681776114752781,Rental unit in Providence · 2 bedrooms · 2 beds · 1 bath,20515434,George,Providence,Providence,41.82894,-71.3877,Entire home/apt,240,14,2,2023-09-17,0.39,8,273,2,
701360951767134132,Home in Narragansett · ★4.83 · 3 bedrooms · 4 beds · 1 bath,162510872,Kelly,Washington,Narragansett,41.39897,-71.46793,Entire home/apt,300,3,12,2023-08-13,0.77,2,181,10,
701624708124457053,Rental unit in Pawtucket · ★4.90 · 3 bedrooms · 4 beds · 1 bath,389289796,Joanny,Providence,Pawtucket,41.8787,-71.41084,Entire home/apt,220,1,21,2023-09-25,1.31,1,301,14,
702078417220350385,Rental unit in Providence · 1 bedroom · 1 bed · 1 bath,593625,Jennifer,Providence,Providence,41.8329405,-71.39310900000001,Entire home/apt,115,3,2,2022-11-23,0.14,1,120,0,
702106161235064613,Cottage in Narragansett · ★4.96 · 2 bedrooms · 4 beds · 1 bath,356758526,Barbara,Washington,Narragansett,41.4750662,-71.4220744,Entire home/apt,275,2,27,2023-10-08,1.68,1,0,19,
702331167148108429,Home in Central Falls · ★4.95 · 6 bedrooms · 8 beds · 4 baths,476875679,Elan,Providence,Central Falls,41.8923549,-71.3995776,Entire home/apt,674,3,19,2023-12-10,1.23,3,177,16,
702689192891394322,Cottage in Little Compton · ★5.0 · 3 bedrooms · 4 beds · 1 bath,476928379,Marney,Newport,Little Compton,41.49658,-71.15148,Entire home/apt,300,4,5,2023-07-22,0.33,1,177,3,RE.02752-STR
702813921431051147,Guest suite in Portsmouth · ★5.0 · 1 bedroom · 1 bed · 1 bath,476957271,Catherine,Newport,Portsmouth,41.62243941518058,-71.2299204232788,Entire home/apt,197,1,68,2023-11-24,4.42,1,0,61,
702908652835072077,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48974,-71.31967,Entire home/apt,130,1,0,,,68,267,0,HOTEL/MOTEL EXEMPT
702912012803272145,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48897,-71.31975,Entire home/apt,130,1,0,,,68,267,0,HOTEL/MOTEL EXEMPT
703599797247040069,Guest suite in Warwick · ★4.67 · 1 bedroom · 1 bed · 1 bath,477109616,Ebed,Kent,Warwick,41.70216,-71.42653,Entire home/apt,160,2,12,2023-10-09,0.74,1,365,5,
704199729218880062,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48939,-71.32065,Entire home/apt,121,1,1,2022-10-15,0.07,68,267,0,HOTEL/MOTEL EXEMPT
704199902668685208,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48952,-71.31935,Entire home/apt,130,1,0,,,68,267,0,HOTEL/MOTEL EXEMPT
704200060960538908,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.489,-71.31973,Entire home/apt,121,1,2,2023-05-19,0.15,68,267,1,HOTEL/MOTEL EXEMPT
704200458127389534,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48918,-71.31898,Entire home/apt,121,1,2,2023-04-19,0.13,68,267,1,HOTEL/MOTEL EXEMPT
704305833786407484,Vacation home in Narragansett · ★5.0 · 4 bedrooms · 6 beds · 2 baths,55962173,Marita,Washington,Narragansett,41.3943,-71.4764,Entire home/apt,459,7,7,2023-08-26,1.14,1,289,7,
705057212244841569,Home in Bristol · ★4.96 · 1 bedroom · 1 bed · 1 private bath,144191216,Tatiana,Bristol,Bristol,41.6924836,-71.25635439999999,Private room,85,1,71,2023-11-13,4.39,2,0,46,RE01901-STR
705115789398504854,Home in Newport · 3 bedrooms · 3 beds · 1.5 baths,4909665,W R G,Newport,Newport,41.50471,-71.31959,Entire home/apt,267,30,1,2023-07-31,0.20,17,59,1,RE.01574-STR
705117798809089578,Home in Middletown · ★5.0 · 3 bedrooms · 3 beds · 2 baths,164844246,Brendan,Newport,Middletown,41.50876,-71.28921,Entire home/apt,350,3,13,2023-11-12,0.81,1,321,7,203369
705628908320105484,Home in Pawtucket · ★4.88 · 1 bedroom · 1 bed · 2 shared baths,265021925,Poli,Providence,Pawtucket,41.88701,-71.36201,Private room,54,3,48,2023-11-03,2.99,9,228,35,RE.03033-STR
705711090611068468,Home in Lincoln · 2 bedrooms · 2 beds · 1 private bath,52978649,Christine,Providence,Lincoln,41.94659,-71.47334,Private room,53,31,0,,,1,362,0,
706034666189891319,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50775,-71.35827,Entire home/apt,143,1,1,2022-11-17,0.07,68,272,0,HOTEL/MOTEL EXEMPT
706034752955675489,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50816,-71.35982,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706035005097181227,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50908,-71.35992,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706035302376140940,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50755,-71.36016,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706035703268682602,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50919,-71.35973,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706036656831647141,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50948,-71.35907,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706036824333606831,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50744,-71.35999,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706036967903862342,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50926,-71.35893,Entire home/apt,143,1,0,,,68,275,0,HOTEL/MOTEL EXEMPT
706037101605833118,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Jamestown,41.50793,-71.35975,Entire home/apt,143,1,0,,,68,273,0,HOTEL/MOTEL EXEMPT
706038387590645930,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48314,-71.31512,Entire home/apt,117,1,1,2023-11-19,0.70,68,229,1,HOTEL/MOTEL EXEMPT
706038478567493737,Condo in Newport · ★4.67 · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48457,-71.31425,Entire home/apt,117,1,3,2023-04-23,0.20,68,235,1,HOTEL/MOTEL EXEMPT
706038696839664848,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48427,-71.31397,Entire home/apt,107,1,2,2022-11-16,0.14,68,231,0,HOTEL/MOTEL EXEMPT
706038814255795622,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48323,-71.31375,Entire home/apt,117,1,1,2022-10-24,0.07,68,232,0,HOTEL/MOTEL EXEMPT
706039007627726276,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48273,-71.31555,Entire home/apt,117,1,0,,,68,235,0,HOTEL/MOTEL EXEMPT
706039167882447937,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48422,-71.31574,Entire home/apt,117,1,1,2022-10-23,0.07,68,235,0,HOTEL/MOTEL EXEMPT
706039315804080543,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48341,-71.31435,Entire home/apt,107,1,1,2023-12-10,1,68,235,1,HOTEL/MOTEL EXEMPT
706039477415219845,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48309,-71.31509,Entire home/apt,107,1,2,2022-11-20,0.14,68,235,0,HOTEL/MOTEL EXEMPT
706039699796635184,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48448,-71.31407,Entire home/apt,107,1,0,,,68,235,0,HOTEL/MOTEL EXEMPT
706039982394178701,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48401,-71.31413,Entire home/apt,117,1,1,2022-10-23,0.07,68,229,0,HOTEL/MOTEL EXEMPT
706043064251185568,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50273,-71.36516,Entire home/apt,96,1,0,,,68,325,0,HOTEL/MOTEL EXEMPT
706043639636928675,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50246,-71.36408,Entire home/apt,96,1,0,,,68,324,0,HOTEL/MOTEL EXEMPT
706043734100164615,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50265,-71.3652,Entire home/apt,96,1,0,,,68,320,0,HOTEL/MOTEL EXEMPT
706043924191847807,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50243,-71.36455,Entire home/apt,96,1,0,,,68,325,0,HOTEL/MOTEL EXEMPT
706044132380581189,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50267,-71.36378,Entire home/apt,88,1,0,,,68,325,0,HOTEL/MOTEL EXEMPT
706044282882175120,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50205,-71.3641,Entire home/apt,96,1,0,,,68,324,0,HOTEL/MOTEL EXEMPT
706044494944044570,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.5025,-71.36386,Entire home/apt,96,1,0,,,68,324,0,HOTEL/MOTEL EXEMPT
706044621545929121,Condo in Jamestown · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.5026,-71.36412,Entire home/apt,96,1,0,,,68,324,0,HOTEL/MOTEL EXEMPT
706044762756111425,Condo in Jamestown · ★4.80 · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Jamestown,41.50251,-71.36335,Entire home/apt,96,1,5,2023-03-29,0.35,68,324,1,EXEMPT
706048143769722499,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48219,-71.31546,Entire home/apt,118,1,0,,,68,134,0,HOTEL/MOTEL EXEMPT
706048242973536703,Condo in Newport · ★4.83 · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48355,-71.31547,Entire home/apt,118,1,6,2023-03-12,0.43,68,126,5,HOTEL/MOTEL EXEMPT
706048367813153597,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48171,-71.31413,Entire home/apt,112,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706048564650908839,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48171,-71.31422,Entire home/apt,118,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706048773474109801,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48158,-71.314,Entire home/apt,112,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706049015652078809,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48333,-71.31413,Entire home/apt,112,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706049192123956901,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48265,-71.31404,Entire home/apt,112,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706049390626242488,Condo in Newport · ★5.0 · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48297,-71.31366,Entire home/apt,118,1,8,2023-04-06,0.59,68,135,7,EXEMPT
706049658095704895,Condo in Newport · ★5.0 · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48353,-71.31385,Entire home/apt,118,1,3,2023-01-12,0.22,68,135,2,HOTEL/MOTEL EXEMPT
706049783317428745,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48305,-71.31393,Entire home/apt,112,1,0,,,68,135,0,HOTEL/MOTEL EXEMPT
706050695065443655,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.48267,-71.31446,Entire home/apt,126,2,1,2023-01-16,0.09,68,238,1,HOTEL/MOTEL EXEMPT
706051854110435911,Condo in Newport · 3 bedrooms · 5 beds · 3 baths,442029804,Live Suite,Newport,Newport,41.481601681894226,-71.314045583528,Entire home/apt,136,1,0,,,68,125,0,
706052026943856281,Condo in Newport · 3 bedrooms · 5 beds · 3 baths,442029804,Live Suite,Newport,Newport,41.48207,-71.31587,Entire home/apt,136,1,0,,,68,128,0,
706332827191928740,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48945,-71.32048,Entire home/apt,122,1,2,2023-05-14,0.14,68,0,1,HOTEL/MOTEL EXEMPT
706333193950786436,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48985,-71.3196,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706333645285248391,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.4895,-71.32094,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706333916162524148,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48939,-71.32094,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706334256365013560,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48982,-71.32081,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706334652549636375,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.49075,-71.3203,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706334809647951840,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48918,-71.31912,Entire home/apt,122,1,1,2022-10-23,0.07,68,0,0,HOTEL/MOTEL EXEMPT
706339850138951351,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.49127,-71.32061,Entire home/apt,131,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706340062977307088,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.49054,-71.31931,Entire home/apt,122,1,0,,,68,0,0,HOTEL/MOTEL EXEMPT
706340229008922375,Condo in Newport · 1 bedroom · 2 beds · 1 bath,442029804,Live Suite,Newport,Newport,41.48955,-71.32083,Entire home/apt,122,1,1,2022-10-03,0.07,68,0,0,HOTEL/MOTEL EXEMPT
706341127866362288,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.48996,-71.32024,Entire home/apt,135,1,2,2023-02-23,0.18,68,262,2,HOTEL/MOTEL EXEMPT
706341375494278717,Condo in Newport · ★4.75 · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49103,-71.31914,Entire home/apt,137,1,4,2023-02-25,0.34,68,265,4,HOTEL/MOTEL EXEMPT
706341663443975281,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49003,-71.32112,Entire home/apt,135,1,1,2023-02-20,0.10,68,256,1,HOTEL/MOTEL EXEMPT
706341877046847255,Condo in Newport · ★4.33 · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49089,-71.31959,Entire home/apt,135,1,3,2023-02-12,0.26,68,263,3,HOTEL/MOTEL EXEMPT
706342191630797189,Condo in Newport · ★4.60 · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49111,-71.32093,Entire home/apt,135,1,20,2023-11-17,1.62,68,262,19,EXEMPT
706342367224637711,Condo in Newport · ★4.75 · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49143,-71.31955,Entire home/apt,137,1,4,2023-06-09,0.39,68,263,4,
706342653347024497,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49105,-71.31912,Entire home/apt,135,1,0,,,68,265,0,HOTEL/MOTEL EXEMPT
706342853492497379,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.48953,-71.31908,Entire home/apt,135,1,0,,,68,254,0,HOTEL/MOTEL EXEMPT
706343223294470863,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49126,-71.32083,Entire home/apt,135,1,1,2023-01-28,0.09,68,252,1,HOTEL/MOTEL EXEMPT
706343365545070665,Condo in Newport · 2 bedrooms · 4 beds · 2 baths,442029804,Live Suite,Newport,Newport,41.49078,-71.32111,Entire home/apt,135,1,2,2023-02-26,0.17,68,265,2,HOTEL/MOTEL EXEMPT
706376422445807589,Rental unit in Providence · ★4.79 · 1 bedroom · 1 bed · 1 bath,242544041,Sussy,Providence,Providence,41.82046,-71.42982,Entire home/apt,119,2,38,2023-11-13,2.43,1,175,28,
706453508488007544,Rental unit in Bristol · ★5.0 · 2 bedrooms · 2 beds · 2 baths,448320877,Simon,Bristol,Bristol,41.667064131039595,-71.27046100795269,Entire home/apt,105,3,14,2023-10-23,0.96,2,195,10,RE01910-STR
706494599366864698,Condo in Providence · ★4.80 · 3 bedrooms · 3 beds · 1 bath,477553245,Maryann,Providence,Providence,41.82138,-71.42553,Entire home/apt,153,2,24,2023-12-26,1.61,10,0,21,
706704593495424170,Home in Middletown · ★4.90 · 4 bedrooms · 5 beds · 3 baths,31546405,Bernadette,Newport,Middletown,41.49573,-71.28345,Entire home/apt,405,2,52,2023-11-26,3.42,1,357,43,RE.00966-STR
708697863942158219,Home in Narragansett · ★5.0 · 3 bedrooms · 4 beds · 2 baths,148063751,Eric,Washington,Narragansett,41.4894,-71.44541,Entire home/apt,158,5,35,2023-11-25,2.28,2,257,29,RE.00860-STR
708741392426912785,Home in Middletown · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,100567230,Kate,Newport,Middletown,41.49631,-71.28195,Entire home/apt,402,2,20,2023-10-22,1.28,1,0,13,RE.00563-STR
708854493582369542,Condo in Providence · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,477553245,Maryann,Providence,Providence,41.82093,-71.42552,Private room,46,1,88,2023-12-21,5.55,10,46,64,
